count	call
1588	new
1131	[]
539	expand_path
438	add_identifier
392	empty?
379	include?
366	join
334	parse
251	call
249	first
233	delete
229	split
214	dirname
214	unshift
205	extend
201	length
200	include
191	dup
179	merge
170	match
154	gsub
150	keys
146	any?
144	respond_to?
140	key?
134	to_a
133	load
132	on_load
132	sort
128	name
127	read
125	to_sym
123	size
120	open
115	logger
112	merge!
111	find
109	config
108	require_relative
107	last
103	close
103	warn
102	Array
102	glob
99	body
99	collect
97	each
97	fetch
96	synchronize
94	const_get
94	shift
92	lambda
92	path
92	strip
86	gsub!
86	register
85	puts
84	setup
83	prepend
82	current
82	debug
81	instance
80	to_s
79	to_h
79	version
78	pack
77	flatten
73	===
73	downcase
72	uniq
71	get
71	mkdir_p
70	class
70	count
68	const_defined?
68	pop
68	sort_by
68	start_with?
67	configure
67	start
67	values
66	unpack
65	code
65	hexdigest
65	info
64	error
63	instance_variable_set
63	write
62	compact
62	dump
62	reverse
61	index
60	map!
60	scan
59	has_key?
59	object_id
59	sub
58	all?
58	clear
58	push
58	to_json
57	present?
56	message
56	value
55	fail
55	with_index
54	level=
54	root
53	env
53	exist?
53	run
53	update
52	use_ssl=
51	for_gem
50	load_file
49	children
49	encode
48	instance_variable_get
48	pwd
47	+@
46	blank?
46	each_key
46	request
45	delete_if
45	inspect
45	options
43	parent
43	status
42	add
42	arity
42	gem
42	scheme
41	concat
41	headers
41	host
41	ignore
41	post
40	generate
40	map
40	sub!
39	execute
39	replace
39	to_f
38	application
38	configuration
38	end_with?
37	exists?
36	URI
36	__dir__
36	backtrace
36	slice
35	match?
35	type
34	autoload
34	body=
34	method
33	[]=
33	each_value
33	force_encoding
33	hash
33	strftime
33	success?
33	tty?
33	verify_mode=
32	attributes
32	build
32	detect
32	port
32	reject!
32	upcase
31	clone
31	digest
31	print
31	round
31	text
30	create
30	each_line
30	each_with_index
30	escape
30	formatter=
30	instance_methods
30	singleton_class
30	source
29	all
29	decode
29	loaded_specs
29	url
29	uuid
28	extname
28	flush
28	result
28	safe_load
28	to_hash
28	to_set
28	tr
27	caller
27	chdir
27	inflector
27	read_timeout=
27	select
27	sync=
27	timeout
26	Pathname
26	const_set
26	flatten!
26	inflect
26	max
26	min
26	slice!
26	strict_encode64
26	superclass
26	to_enum
25	data
25	encode64
25	freeze
25	group_by
25	instance_exec
25	kill
25	module_eval
25	pretty_generate
25	reset
24	ancestors
24	enum_for
24	instance_method
24	load_path
23	chomp
23	content
23	format
23	gets
23	reverse_each
23	times
23	where
22	connect
22	constantize
22	constants
22	equal?
22	exit
22	for
22	instance_variable_defined?
22	instance_variables
22	lines
22	query=
22	wrap
21	connection
21	init
21	output
21	transform_keys
21	transform_values
21	unlink
21	valid_encoding?
20	bytesize
20	define_singleton_method
20	file
20	hex
20	insert
20	log
20	pipe
20	query
20	set
20	try
20	uniq!
20	zero?
19	<=>
19	send_request
19	stat
19	strip!
18	__send__
18	arguments
18	at
18	closed?
18	decode64
18	end
18	executable?
18	exitstatus
18	floor
18	grep
18	key=
18	last_match
18	method_defined?
18	mtime
18	response
18	rewind
18	select!
18	sort!
18	to_str
18	to_xml
18	underscore
18	xpath
17	captures
17	descendants
17	elements
17	encode_www_form
17	encoding
17	entries
17	fork
17	mkdir
17	open_timeout=
17	process
17	sort_by!
17	string
17	symbolize_keys
17	to_yaml
17	zip
16	XML
16	binmode
16	bytes
16	camelize
16	eql?
16	finish
16	foreach
16	gethostname
16	id
16	iso8601
16	logger=
16	ord
16	parameters
16	partition
16	readlines
15	begin
15	bind
15	compact!
15	debug?
15	each_slice
15	filename
15	key
15	list
15	mktmpdir
15	none?
15	remove
15	render
15	reverse!
15	rm_rf
15	to_i
15	win_platform?
14	add_module
14	basic_auth
14	except
14	filter_map
14	header
14	methods
14	mv
14	remove_const
14	source_location
14	t
14	union
14	unpack1
13	add_offense
13	chars
13	chr
13	default_external=
13	each_char
13	eager_load
13	file?
13	let
13	member?
13	metadata
13	plugins
13	realpath
13	receiver
13	set_backtrace
13	shutdown
13	subscribe
13	sum
13	throw
13	tr!
13	valid?
13	version=
13	with
12	absolute?
12	add_config!
12	address
12	ca_file=
12	capture3
12	cop_config
12	decrypt
12	delete_at
12	diff
12	eager_load!
12	encrypt
12	exit!
12	find_all
12	load!
12	loop
12	namespace
12	password
12	path=
12	presence
12	seek
12	transaction
12	unescape
12	use
12	values_at
12	wait
11	abs
11	absolute_path
11	chmod
11	classify
11	content_type
11	context
11	cp
11	default
11	development?
11	each_index
11	each_object
11	enable
11	encode!
11	errors
11	extensions
11	group
11	inject
11	put
11	rand
11	require_jar
11	rm
11	stop
11	to
11	with_indifferent_access
10	basename
10	caller_locations
10	chomp!
10	client
10	cp_r
10	css
10	deep_merge
10	downcase!
10	files
10	flock
10	hooks
10	insert_after
10	max_by
10	metadata=
10	method_name
10	mode
10	params
10	patch
10	pos
10	post_match
10	reduce
10	relative_path_from
10	release
10	store
10	test
10	test?
10	to_html
10	validate
10	value=
9	abort
9	add_field
9	add_operation
9	attr
9	compile
9	coverage_path
9	default_internal=
9	description
9	detach
9	each_byte
9	extract_options!
9	fatal
9	final
9	find_by_name
9	http_request
9	iv=
9	line
9	loc
9	location
9	now
9	popen
9	pos=
9	properties
9	public_methods
9	push_dir
9	register_command
9	register_tag
9	rjust
9	satisfied_by?
9	scrub
9	set?
9	settings
9	sign
9	source_range
9	style
9	table_name
9	take
9	urlsafe_encode64
9	utc
9	windows?
8	Rational
8	__getobj__
8	alias_method
8	alive?
8	args
8	aws_partition
8	boolean_equals?
8	byteslice
8	cast
8	chop!
8	convert
8	define
8	delete_prefix
8	dependencies
8	endpoint_provider
8	fields
8	from_string
8	html_safe
8	infinite?
8	lazy
8	normalize
8	operation_name
8	owner
8	pluck
8	pp
8	progname=
8	public_instance_methods
8	red
8	redis
8	regional_endpoint
8	request_uri
8	resolve_auth_scheme
8	safe_constantize
8	save
8	search
8	setsockopt
8	skip
8	spawn
8	sync
8	tmpdir
8	to_int
8	to_time
8	use_dualstack_endpoint
8	use_fips_endpoint
8	use_ssl?
8	user
8	waitpid
8	writable?
7	BigDecimal
7	HTML
7	adapter
7	add_child
7	add_element
7	apply
7	ask
7	attach_to
7	casecmp
7	ceil
7	class_attribute
7	cleanpath
7	collapse
7	collect!
7	column
7	commands
7	compare_by_identity
7	connection_pool
7	create_key
7	credentials
7	days
7	defaults
7	each_pair
7	enabled?
7	exclude_end?
7	first_argument
7	frozen?
7	head
7	helper
7	inflector=
7	install
7	instrument
7	invert
7	klass
7	limit
7	lineno
7	load_locales
7	method?
7	mkpath
7	model
7	name=
7	names
7	nan?
7	notify
7	on
7	password=
7	popen3
7	positive?
7	private_instance_methods
7	private_methods
7	public_key
7	rename
7	require_rel
7	rindex
7	rm_f
7	sample
7	scope
7	send_type?
7	stringify_keys
7	subject
7	tags
7	text=
7	time
7	title
7	to_r
7	today
7	trace
7	validate!
7	winsize
6	Proxy
6	add_hook
6	allocate
6	ascii_only?
6	at_xpath
6	banner
6	bind_call
6	cert_store=
6	clean
6	cmd
6	coerce
6	color
6	cover?
6	crc32
6	date
6	day
6	deep_symbolize_keys
6	default=
6	default_options
6	define_finalizer
6	dir
6	directory?
6	drop
6	each_ancestor
6	enabled=
6	filter
6	find_all_by_name
6	from
6	from_hash
6	getc
6	git
6	host=
6	hostname
6	hour
6	href
6	http_body
6	insert_before
6	invoke
6	ipv4?
6	items
6	java
6	lang
6	load_yaml_configuration
6	local
6	main
6	members
6	merge_with_default
6	node
6	offset
6	parts
6	printf
6	private_method_defined?
6	processed_source
6	production?
6	queue
6	quote
6	random_bytes
6	rows
6	say
6	set_encoding
6	set_form_data
6	shape
6	singleton_methods
6	site
6	started?
6	state
6	stderr
6	stdout
6	strptime
6	subject=
6	tag
6	take_while
6	to_ary
6	to_date
6	to_path
6	total
6	unlock
6	unscoped
6	url_encode
6	user_agent
6	verbose
6	wait_for_termination
6	wday
6	year
6	zone
5	__id__
5	accept
5	add_attribute
5	add_namespace
5	add_previous_sibling
5	ago
5	as_json
5	at_css
5	attr_accessor
5	attribute_nodes
5	authenticate
5	before
5	block
5	boot
5	cache
5	call!
5	capitalize
5	codepoints
5	colorize
5	command
5	command_name
5	config=
5	content=
5	content_tag
5	cookies
5	copy
5	covered_lines
5	debugging=
5	debugging?
5	default_configuration
5	deflate
5	deliver
5	desc
5	disable
5	disconnect
5	do_not_eager_load
5	doc
5	each_codepoint
5	email
5	enabled
5	encode_www_form_component
5	eq
5	establish_connection
5	exclude?
5	exec
5	execute_script
5	extract
5	fragment
5	full_gem_path
5	gem_dir
5	gem_version
5	get_response
5	getaddrinfo
5	getwd
5	handle
5	httpdate
5	in?
5	inflate
5	kind
5	label
5	locale
5	lookup
5	measure
5	module_function
5	number
5	object
5	of
5	options=
5	os
5	output=
5	owned?
5	parse_file
5	perform
5	pre_match
5	primary_key
5	public_key=
5	random
5	read_string
5	readline
5	recv
5	registers
5	registry
5	remove_namespaces!
5	report
5	reset!
5	rm_r
5	routes
5	run_load_hooks
5	serialize
5	shell
5	show
5	signature
5	singularize
5	source=
5	sources
5	status=
5	str_type?
5	subclasses
5	sync_close=
5	tag!
5	tag=
5	task
5	transpose
5	truncate
5	types
5	unsubscribe
5	user_agent_frameworks
5	verify
5	wait_readable
5	waitpid2
5	width
5	with_connection
5	xml
4	POST
4	active?
4	adapter_name
4	add?
4	add_next_sibling
4	add_text
4	added_files
4	after_initialize
4	arel_table
4	assert_valid_keys
4	assoc
4	attribute
4	available?
4	backend
4	begin_pos
4	begin_type?
4	binread
4	body_stream
4	body_stream=
4	branch_coverage?
4	ca_file
4	callback
4	cause
4	cert=
4	chop
4	class_exec
4	column_names
4	columns
4	configure_server
4	connection=
4	connection_db_config
4	contents
4	coverage
4	covered_percent
4	currency
4	document
4	dot
4	driver
4	duration
4	enable!
4	eof?
4	exception
4	expression
4	fcntl
4	find_files
4	fnmatch?
4	fragment=
4	get_attribute
4	get_header
4	getbyte
4	handle_interrupt
4	hash_type?
4	headers=
4	import
4	included_modules
4	increment
4	indent
4	interval
4	io
4	keep_if
4	last_argument
4	left_sibling
4	listen
4	loader
4	local_variable_get
4	lock
4	mask
4	matches
4	minute
4	minutes
4	modified_files
4	month
4	negative?
4	next_tick
4	normalize!
4	ok?
4	one?
4	orm
4	pairs
4	parenthesized?
4	parse_with_comments
4	parsed
4	path_info
4	payload
4	pid
4	pluralize
4	prepare
4	private
4	private_class_method
4	proxy
4	public
4	publish
4	quote_column_name
4	quote_table_name
4	raise
4	raw
4	raw_connection
4	reactor_running?
4	read_nonblock
4	read_pointer
4	realtime
4	regexp
4	register_filter
4	relative_path
4	remove_attribute
4	reorder
4	rest
4	rstrip
4	run_callbacks
4	run_command
4	running?
4	s
4	sanitize
4	seconds
4	segments
4	selector
4	service
4	session
4	set_debug_output
4	setup!
4	setup_gem_load_path
4	sexp_type
4	shelljoin
4	shellsplit
4	squish
4	ssl_version=
4	stream
4	strict_decode64
4	success
4	target
4	template
4	timing
4	to_datetime
4	to_numo
4	to_pem
4	to_proc
4	total_lines
4	touch
4	tracer
4	translate
4	try_convert
4	type?
4	ui
4	uid
4	undef_method
4	upload
4	uri
4	user=
4	verify_callback=
4	which
4	write_array_of_pointer
4	yellow
3	ArgumentError
3	Sequence
3	__setobj__
3	abort_on_exception=
3	access_token
3	adapter=
3	add_cert
3	addr
3	after_fork
3	alert
3	aliases
3	all_errors_are_fatal=
3	amount
3	announce
3	apiVersion
3	api_key=
3	api_version
3	append
3	append_path
3	apply!
3	ascend
3	assert
3	attr_reader
3	attributes=
3	auth
3	auth=
3	auth_data=
3	author
3	authorization=
3	backend=
3	backtrace_locations
3	base64
3	before_action
3	before_filter
3	before_scenario
3	block_size
3	block_type?
3	bold
3	braces?
3	browser
3	capture2e
3	cast_to
3	change
3	charset
3	checks
3	child
3	class_variable_get
3	clear!
3	collect_namespaces
3	collection
3	column_size
3	compact=
3	compatible?
3	compress
3	configure_client
3	connected?
3	connection_config
3	connection_handler
3	console
3	const_name
3	const_type?
3	content_type=
3	context=
3	cookie=
3	correct
3	coverage_statistics
3	covered_branches
3	create_id=
3	ctime
3	current_span
3	database
3	debug!
3	debug_dev=
3	decode_www_form_component
3	decoded
3	decompress
3	decorate
3	deep_dup
3	deep_merge!
3	def_type?
3	default_adapter
3	default_external
3	default_locale=
3	default_port
3	default_url_options
3	definitions
3	delegate
3	delete!
3	delete_suffix
3	demodulize
3	describe
3	deserialize
3	destroy
3	dev
3	diagnostics
3	disable!
3	display
3	distinct
3	e
3	each_child_node
3	each_descendant
3	eager_autoload!
3	element?
3	endpoint
3	enforce_available_locales=
3	errback
3	error_handler
3	error_string
3	escapeHTML
3	evalsha
3	example
3	examples
3	execution_result
3	expires_in
3	extension
3	external_encoding
3	factories
3	family
3	file_name
3	file_path
3	fill
3	find_converter_instance
3	find_elements
3	find_in_batches
3	find_type
3	fit
3	for_file
3	format_time
3	formatter
3	free
3	from_file
3	full_messages
3	gauge
3	get?
3	getch
3	glob_require
3	grep_v
3	height
3	helper_method
3	helpers
3	hget
3	hours
3	html_part
3	id=
3	identical?
3	import_module
3	in_time_zone
3	includes
3	indexes
3	indices
3	inflections
3	initialize!
3	inner_html
3	install!
3	instruct!
3	integer?
3	isatty
3	issuer=
3	items=
3	l
3	lambda?
3	leap?
3	left
3	level
3	load_paths
3	loaded
3	locked?
3	login
3	lstrip
3	lstrip!
3	make
3	messages
3	mime_type
3	min_by
3	module_name
3	mon_initialize
3	msg
3	multipart?
3	must
3	n
3	named_captures
3	namespace=
3	namespaces
3	next
3	nkf
3	not
3	not_after=
3	not_before=
3	null?
3	odd?
3	open_timeout
3	operator
3	optimize
3	or
3	out
3	output_ext
3	page=
3	pages
3	parent=
3	parse!
3	parse_nested_query
3	parse_string
3	paths
3	patterns
3	pbkdf2_hmac
3	permalink
3	platforms
3	podfile
3	prefix
3	pretty_inspect
3	priority=
3	private_decrypt
3	protected_method_defined?
3	public?
3	putc
3	query_values=
3	rails?
3	random_number
3	range
3	range_between
3	read_array_of_float
3	reason
3	receive_timeout=
3	recheck
3	reload!
3	remote_ip
3	remove_method
3	reopen
3	request_method
3	required
3	resize
3	resolve
3	reverse_merge!
3	rfc3339
3	right
3	root=
3	row
3	rpartition
3	satisfies?
3	scheme=
3	sec
3	section
3	send_node
3	separator
3	serial=
3	set_attribute
3	set_auth
3	set_trust_ca
3	sibling_index
3	signaled?
3	silence
3	size?
3	slug
3	smembers
3	source_buffer
3	specs
3	sql_query_propagator
3	ssl_config
3	state=
3	states
3	strategies
3	subset?
3	switch_to
3	symbolize_names
3	termsig
3	text?
3	text_part
3	time_zone
3	titleize
3	to=
3	to_ascii
3	to_bytes
3	token
3	total_branches
3	tracker
3	transform_keys!
3	transform_values!
3	transport
3	true?
3	type_for
3	unescapeHTML
3	ungetc
3	unsafe_load_file
3	upcase!
3	url_helpers
3	urlsafe_decode64
3	usec
3	username
3	using
3	utime
3	verify_depth=
3	verify_mode
3	wakeup
3	warnings
3	within
3	write?
3	write_bytes
3	write_timeout=
3	yield
2	+
2	BinarySecurityToken
2	ExecQuery
2	GET
2	Hash
2	JSON
2	Login
2	LoginByToken
2	Logout
2	Nokogiri
2	Rainbow
2	RetrieveProperties
2	RetrieveServiceContent
2	ServiceInstance
2	Signature
2	SignedInfo
2	Sync
2	System
2	Timestamp
2	UsernameToken
2	XSLT
2	_delete
2	_dup_string_if_frozen
2	_errorable_registry=
2	abort_with
2	about
2	absolute_path?
2	abstract_class?
2	access_token=
2	account_id
2	action_dispatch
2	active
2	active=
2	active_record
2	adapters
2	add_attributes
2	add_dll_directory
2	add_headers
2	add_index
2	add_injector
2	add_namespace_definition
2	add_observer
2	add_schema
2	add_selector
2	add_silencer
2	after_run
2	after_save
2	after_scenario
2	aggregate
2	alias?
2	align
2	allow
2	allowed_element?
2	already_ignored_entries_with_empty_notes
2	analyze
2	and_return
2	andand
2	annotation
2	api
2	api_key
2	app
2	application_name
2	apply_subs
2	apply_to
2	arel
2	arel_node?
2	arg
2	arguments?
2	array
2	array_type?
2	artifactory_api_key
2	as_text
2	asarray
2	associate
2	at_exit
2	attach_function
2	attachments
2	attribute_with_ns
2	auth_code
2	auth_tag=
2	authenticate!
2	authenticated?
2	authorization_method
2	autoload?
2	autoload_paths
2	available_locales
2	b
2	backtrace_cleaner
2	backtrace_reject=
2	banner=
2	base_class
2	base_uri
2	base_url
2	basic?
2	before_failure
2	before_validation
2	between
2	binmode?
2	blksize
2	block_node
2	boolean
2	bot?
2	branches
2	broadcast
2	buffer
2	bundle_path
2	bust_cache!
2	by_name
2	byte_size
2	cache_key
2	cache_store
2	cached_files
2	camelcase
2	cancel
2	canonname
2	capabilities
2	capture2
2	category
2	cattr_accessor
2	cbor_diagnostic
2	cbor_prepare_deterministic
2	cc
2	cd
2	cdata_escape
2	cdata_needs_escaping?
2	center
2	certificate
2	chain
2	check
2	checkcache
2	checkout
2	child_nodes
2	children=
2	chunk_while
2	cities
2	clamp
2	class_options
2	class_type?
2	class_variables
2	cleanup
2	clear_active_connections!
2	clear_all_connections!
2	clear_file_cache
2	client_cert
2	client_credentials
2	clip
2	close!
2	close_read
2	close_write
2	column_count
2	column_stack
2	combination
2	comment
2	comments
2	commit
2	compare
2	compile_string
2	complete?
2	conditions
2	conf
2	configs_for
2	configuration_hash
2	configurations
2	connect_nonblock
2	content_length
2	content_length=
2	contexts
2	continue_timeout=
2	cookbook
2	cookie_jar
2	coordinates
2	cop_name
2	copyright
2	correct?
2	counters
2	countries
2	cpu
2	create_pipeline_message
2	create_table
2	critical
2	critical=
2	crop
2	crypt
2	current=
2	curry
2	curve_name
2	custom_options=
2	d
2	daemon
2	data=
2	databasecolumn
2	databasetype
2	datetime
2	datetime_format=
2	db_config
2	db_dir=
2	debug=
2	decode_json
2	decode_www_form
2	decrypt_and_verify
2	decrypt_crypto_key
2	deep_freeze!
2	deep_merge_hashes
2	deep_sort
2	default_configuration=
2	default_driver=
2	default_format=
2	default_gemfile
2	default_header=
2	default_internal
2	default_max_retries
2	default_page_size
2	defaults!
2	definition
2	defs_type?
2	del
2	delete?
2	delete_prefix!
2	delimiter
2	delivery_method
2	denominator
2	depend_on
2	deploy
2	deprecate
2	deprecate_constant
2	deprecated
2	deprecated?
2	deprecation_warning
2	description=
2	destination
2	detail
2	device
2	diff_for_file
2	digest_length
2	directives
2	disabled=
2	disabled?
2	disconnected?
2	discover!
2	distance
2	divmod
2	do_not_reverse_lookup=
2	docidentifier
2	docs
2	docstring
2	doctype
2	domains
2	done
2	drop_while
2	duplicable?
2	each_capitalized
2	each_cons
2	each_element
2	each_entry
2	each_header
2	each_node
2	each_row
2	elapsed_time
2	element
2	emails
2	enable_cache
2	encode_from_single_bytes
2	encrypt_and_sign
2	encrypt_crypto_key
2	end_pos
2	ensure_application_exists!
2	entry
2	env=
2	errno
2	error_message
2	escape_html
2	evaluate
2	event
2	events
2	exception_handler
2	exec_params
2	exec_query
2	execute_async_script
2	exists
2	exitcode
2	expand
2	export
2	failed
2	feature
2	features
2	feed
2	field
2	fields=
2	filenames
2	filter_warnings
2	filters
2	find_by
2	find_external_lib_dir
2	find_index
2	finished?
2	fix
2	fixed_length_secure_compare
2	flat
2	flatten_params
2	font
2	format=
2	format_version
2	format_version=
2	fragments
2	fresh_when
2	from_config
2	from_options
2	from_path
2	from_xml
2	from_yaml
2	full_message
2	full_methods_desc
2	full_props_desc
2	full_version
2	gc_pause_server_request=
2	gem_path
2	generate_class
2	generate_id
2	generate_line
2	generator
2	get_application_default
2	get_logger
2	get_or_set
2	get_resolv_info
2	get_text
2	get_token
2	getaddress
2	getaddresses
2	getline
2	getlines
2	getlocal
2	getpgid
2	getsockopt
2	gid
2	global_logger=
2	gmtime
2	grammar
2	green
2	grid
2	gss_unwrap_iov
2	gss_wrap_iov
2	handle_error
2	has_attribute?
2	hash_key
2	hdel
2	head?
2	help
2	hgetall
2	hide
2	html?
2	http
2	http_code
2	http_config
2	http_method
2	id2name
2	identifier
2	identity
2	ignore_node
2	ignored_files
2	ignored_filter=
2	in
2	in_bundle?
2	index_exists?
2	init!
2	init_context
2	init_plugin
2	initialize_checks
2	inner_text
2	install_assets
2	instance=
2	instance_of?
2	instructions=
2	integer
2	internal
2	internal?
2	intersection
2	ip_address_list
2	is_a?
2	isnan
2	javascript_driver=
2	job
2	jobs
2	keep_alive_timeout=
2	key_id
2	kill_process
2	klass_name
2	last_line
2	latest_spec_for
2	layouts
2	ldexp
2	lex
2	limit_value
2	links
2	lint
2	lint!
2	listeners
2	load_all
2	load_brakeman_dependency
2	load_integrations
2	load_plugins
2	loaded=
2	loaded_features
2	local_address
2	local_variable_set
2	locale=
2	localtime
2	locked_gems
2	log_level=
2	logical
2	logout
2	lookup_ip_string
2	lstat
2	lvar_type?
2	lvm_version
2	macro
2	major
2	make_creds
2	make_excludes_absolute
2	make_false
2	make_true
2	manage
2	management
2	manifest
2	map_rows
2	mappings
2	marshal_dump
2	matches?
2	max_fragment_blob_size
2	max_line_length
2	max_network_retries
2	me
2	meta
2	method_locations
2	methods_desc
2	metric
2	middleware
2	migrations_paths=
2	minmax_by
2	minor
2	missingSet
2	missing_checks
2	mode=
2	model_name
2	module_parent_name
2	module_type?
2	mon
2	move
2	msg2str
2	multi
2	multiline?
2	named
2	named_routes
2	ndim
2	new_client
2	new_cond
2	next_cursor
2	next_month
2	next_sibling
2	next_year
2	nil?
2	node_name
2	node_parts
2	noecho
2	normalize_offset
2	normalize_system_path
2	not_to?
2	notify_exception
2	nsec
2	numerator
2	objects
2	objects_to_ids
2	oct
2	on_complete
2	open_buffer
2	open_uri
2	optional_checks
2	opts
2	order
2	orders
2	original_url
2	os_name
2	outputters=
2	pack_sockaddr_in
2	pack_sockaddr_un
2	pad
2	padding=
2	page
2	page_report
2	parse_resolv_conf
2	parser
2	pass
2	passed
2	pathname
2	peek
2	peer_cert
2	peeraddr
2	percent
2	perform_deliveries
2	perform_later
2	perform_request
2	phone
2	pick
2	pipelined
2	platform
2	port=
2	post?
2	pre_install
2	prediction
2	preferred_factory
2	prepend_before_filter
2	preprocess
2	prerelease?
2	previous=
2	priority
2	private_key
2	private_key=
2	process_mine?
2	process_running?
2	product
2	productcode
2	project
2	project_id
2	propSet
2	properties=
2	property
2	propertyCollector
2	props_desc
2	provider
2	proxy=
2	put_pointer
2	query_values
2	queues
2	quiet
2	quiet=
2	quo
2	rails_console?
2	raises
2	range_by_whole_lines
2	range_with_surrounding_space
2	rationalize
2	read_from_file
2	read_int
2	read_new
2	read_pid
2	read_timeout
2	reading_body
2	readlink
2	real
2	real_path
2	record
2	recv_reply
2	recvfrom
2	reference
2	reflections
2	register_alias
2	register_driver
2	register_engine
2	register_rb_hook
2	register_task
2	register_template_handler
2	register_template_path
2	register_type
2	relation
2	remap_file
2	remap_file_lines
2	remove_instance_variable
2	renamed_files
2	report_on_exception=
2	repository
2	request_headers
2	require_environment!
2	require_paths
2	required?
2	requires
2	res
2	reshape
2	response_header
2	responses
2	restart
2	retrieve
2	retry
2	returns
2	reverse_merge
2	role
2	rootFolder
2	root_dir
2	row_count
2	row_size
2	rule
2	run!
2	run_checks
2	running
2	runtime_dependencies
2	sadd
2	safe
2	safe_load_file
2	safe_name
2	scan_each
2	scan_until
2	scenario_outline
2	schemas
2	script
2	script_name
2	scrub!
2	seal_message
2	searchIndex
2	secret
2	secret_key
2	secure_compare
2	seed
2	select_value
2	select_values
2	self
2	send_error
2	server_url
2	sessionManager
2	set_attr
2	set_client_cert_file
2	set_default_paths
2	set_notice_processor
2	set_range
2	setbyte
2	shellescape
2	shellwords
2	short
2	sidekiq_options
2	sign_message
2	sign_request
2	signal
2	silence_warnings
2	singleton_class?
2	sismember
2	skip_verify_env
2	sleep
2	soap_envelope
2	socket
2	source_root
2	spec
2	sql
2	sqrt
2	starts_with?
2	static_files
2	stats
2	status_code
2	stddev
2	stopsig
2	strict=
2	strip_heredoc
2	stub_request
2	sub_ext
2	subscribers
2	succ
2	succ!
2	summary
2	swap
2	sym_type?
2	symbolize_keys!
2	symlink?
2	system
2	table
2	table_exists?
2	tabs
2	tagged
2	tail
2	tally
2	target!
2	tcp
2	telemetry_provider
2	template_name=
2	term
2	terminal_size
2	terminate
2	test_mode
2	test_to_normal
2	thread_variable_set
2	time=
2	timed_out?
2	timeout=
2	title=
2	to_cbor
2	to_css
2	to_der
2	to_java
2	to_line
2	to_options
2	to_png
2	to_prepare
2	to_query
2	to_rack
2	to_sentence
2	to_table
2	to_unsafe_h
2	to_uri
2	to_xhtml
2	to_xslt
2	token=
2	tokenize
2	top_level_tasks
